permutation,score,elapsed_seconds,n_fits,fit_convergence_issues,warnings,labels_sha256
615,0.390093778592568,119.50978564600518,370,0,0,c3cad4aede066819be89be0761c0051f97ffa3aa1cac738684a47f38ed0d6582
616,0.39784958967637812,121.82242932300142,370,0,0,7fc3e8b11cd90659c70c9c3f72efd338e8bdd7a64cf024f10612929d9caa9068
617,0.38459154284804692,76.867571097012842,370,0,0,13537055f0c329154296402fb78c2ceafc95d906269382afaeeb26bbc8f30be2
618,0.39081786829294318,91.285221796992118,370,0,0,8198deea4090ee6dbd7ec4c72f852bb5ad49eea7125b6f2b2182b9f9dd322f1d
619,0.4314790768551145,114.16126374699525,370,0,0,8bfceec69bfe73fe2d19d9dabb9bf6ca4455a19da033b1c6fb1ff80b6d6e852f
620,0.40001552934107548,127.35094451600162,370,0,0,1433e2e687356f9627c6ef0e23c147c95e4f2b049d46ac5db6292014fc5af5cf
621,0.47039809656117848,124.51934181000981,370,0,0,18960ec04d226d4c4091415428870186f8cec34bd2d82458320f3c02a1a46afc
622,0.42564502086588879,125.36300489699352,370,0,0,db32eac6796490f4432c977ad9af6ec0cf8c78e165702916cfc21b54fabb9b61
623,0.47452218567058418,76.348916575996554,370,0,0,995cb17fdd6ce21fe0f8bfba460d973206759560e75f9e8ffe14d3b35d175035
624,0.446324571854601,127.13409794100151,370,0,0,865bbaf2ed836e7853c6f79a07e11686e8fb1a6b1047e3019a7e99a746f0f0c7
625,0.41909761546573771,122.91230610800268,370,0,0,c627ad7eb9d89e4cd37525d411776f34a81a7cb50a5780ecfcfd344142ed3c28
626,0.40138042397011858,101.83798773800665,370,0,0,153d617a343a5c674a93e19715c71a32359b8e6ecdd321d50f556d59589e2a96
627,0.39441712074037838,77.259573237010045,370,0,0,722820650c7d2ed7eea72f87f8824a403f78c2b4cfc07483b77fdcba1e5dc64e
628,0.47753975151259243,103.34272977100044,370,0,0,77e4381e2d105cc5f826262557547cb69ec0d79f84b6c68b646c2c6e4f3460f8
629,0.36540059410814518,121.51150070299629,370,0,0,1aa5699fa79f5cd1eb5352786b784191d642a1c8c8492d8c8997252150674007
630,0.36287423849668138,122.14362438399984,370,0,0,ee749e0b3f4b97a1ac71f07165a78f19c1d662bf4b712ddb5beb11e52e43db7e
631,0.4185448449599618,121.49463757699414,370,0,0,ab8a2b4ce17f6990f649eb3c3e519e8a809d03fb90b6baf73420826c41bbfb52
632,0.42405839782591809,123.1366700810031,370,0,0,6647ba5d47b4ba6100db660d0b6102fb1d6413f2b01edc9789eef615781d3f5b
633,0.39364982077288629,121.97025757699156,370,0,0,a64853c8dc11951240cfa590c4a37433dbcf20044538a9ad8817263ae01f09c8
634,0.38751283989990398,77.804058371009887,370,0,0,9b7f2a4384a739df61b08016ef48cb696ac59ce3c7f6b2c9698f306d491af48f
635,0.38579689812864398,82.476112856005784,370,0,0,b538bafa6fb4a16d0f3c09a97678843c45d60d046632141b6259d173b3f6398b
636,0.50961356941606195,121.35116264199314,370,0,0,11a7000840699c55f9874e74e1f0f0d00f39b90f5ff718fe1205facc61e67697
637,0.4173848626367872,118.97995940000692,370,0,0,488d78965b5f520993d8c946df998128c6d34ac48ebff8341b78da88b15a33c7
638,0.40409854596974559,121.99995077599306,370,0,0,8f54f1d632d19babe2c4a91d75cb26e712bd6a6a72e03c883b63263c3aa7e529
639,0.42429266444717711,123.31703414299407,370,0,0,4263a9c3449a3b88f9f7449ab337b5cce28d8a65a4d297a873c76467c90a46f4
640,0.35525772479328571,79.067385610003839,370,0,0,e4a345b7d2a86030fe3b9278224932d0b78a49dea5c68775d829319b83051fc3
641,0.37275186222332829,93.453984836000018,370,0,0,48f2cc09ee51b59436823244c4f173168677e7d0a4d973e8beba39f089e4575a
642,0.38257777703330298,116.26218781500938,370,0,0,84bc4210a514451bb6429823ba2d7fb4ea8fcd3cbae432f6b6ed19a9829b12cd
643,0.37478365840949379,125.9232218380057,370,0,0,eefe2272803518119749ac7d4abfb17fbf0f143531a9808080dc57ac460f1b9a
644,0.43236307332309798,112.57430720300179,370,0,0,16ad7563e3c65aafc6c491624e75e2c1b494785170ce44d37a48b747bb2052f1
645,0.40819685075667511,81.239651203009998,370,0,0,b8f969b90e7403a5bf8b56e9255430c43a59b699fb112d2ac1a963ac85803c64
646,0.41060687695828879,97.719682463008198,370,0,0,a249b6cfb5e60c2d23d38171edcead4007ef9d86467cccff6ce8ff3fd50ef732
647,0.43771952651376322,108.56295009399764,370,0,0,4b32c5b91f3a4a726a58429d33457334ea8a273faced3592701a15439b2df778
648,0.40111091984772351,136.92236977900029,370,0,0,b518c58618e0f91130c48a45a629d709fa35cbe53320e54a786181e9be52bec7
649,0.350397062755685,144.09831088699866,370,0,0,a28e91077db3d7b1c56fbaa6c26cd16ec7d405fd82ac2840d06ca8bbe9fe7cc5
650,0.37376852122761861,105.20554286899278,370,0,0,9ddf4dba7def99b1aa0891f895d93f567c2f283971ee545eda85407ea3e811d9
651,0.44482782197309412,137.17731411500426,370,0,0,eca77f8ebdd15622a601e37973f63cd5975285d6a564dc8c24dd222c3d28e301
652,0.40956933623936248,149.23673971300013,370,0,0,30a5c41b21060f69d927fbcb913321355269285cf0cb3896730a631a589846af
653,0.33712082803855947,136.54078992998984,370,0,0,cddd408b42414d99148f2aa4c801e8a6c60a188eac6666750aa354ea0f5b1695
654,0.35368705517396282,77.628165583999362,370,0,0,53fb514945560bf453ccfaeafc8f2563e130897e32a10e8f620d62a8c8934596
655,0.40518147746279498,125.9041349899926,370,0,0,ef2ba5c2294b2ec0a197852e67c58e5bd745f3af5d65764cfe9ac9592ba68ab3
656,0.39889431542461018,107.34775047999574,370,0,0,a607db8b22584558e6711e6cce097a7a034169b6dad7fea696f52c1382e89945
657,0.41452352890346528,114.88170069199988,370,0,0,fa8a72ade505cf60f4753d8c199e834e258ee6b729f2a9a13a204a7f61d82987
658,0.40948645235378162,104.81550499300648,370,0,0,c78f14db33480017ef9c2df7fb76d7a9c2b3d1e734bf1169ebcbf451a32c221b
659,0.37621618559538228,96.38918764899428,370,0,0,c456908e08fc0e50b9121a6f9f0bc284a31c435d674809ba2b984d4ebdc193a3
660,0.34879187316519061,125.6848915760056,370,0,0,68ad8184b3b0683650da509adec6039d706f404a441d00aea81e5cb1bb40925c
661,0.44357254071594288,124.49103233600908,370,0,0,5fe28266e48246918f4d2a451fd95232a61ac9218311a36290f6d4e8d8a8d4dd
662,0.42337211408546538,124.93802332000632,370,0,0,9499dd8d9521936c17f45012824f8cd45039e1945da8629fd62fc1b60645a3aa
663,0.31844721218972583,80.379009024996776,370,0,0,ea9e732c7ef7ad8d84a12cfea07e73ba08d28f4cfe059a5406df34dc69790bb4
664,0.38767348529590329,122.63872046100732,370,0,0,67b53c50ecb909856d9080d42e5e0f214a747b44df1ac28ea04c909432324071
665,0.3958294973869142,119.744245711001,370,0,0,a19907464abc2d776c1cbadd2730be853755f0f71543c8cff8406d946bf531cc
666,0.48577162694117021,116.18977787000767,370,0,0,482d7945758acb03d6717021a378fbb1fe6c9d12fa3d61256b6f8fd1785bdd8a
667,0.41208702364617988,89.099996410004678,370,0,0,26d030349d90622345bf85db56a66998a7eed8117c402731572053587554b1ed
668,0.37826720372009298,76.511130334998597,370,0,0,0f34daa8bffabf5e821d785db2944ee82013a3f057928186cf688e7ea95e7d40
669,0.40338792505856091,119.871957329,370,0,0,bffd5c94dc86e7c28142c1ce0c86275a1fedeb4153b4abf735b11e0ffaf74570
670,0.34610548387608731,126.2085187019984,370,0,0,269d5b97750c05b0ed5c764ed0a3b6ee29e385e00702277eead32c29c180704b
671,0.45166431112112299,124.86296141699133,370,0,0,38d787aaff6854825e832404f7ab703eaa5144676276f92b316e4d31e2ad5743
672,0.4336751114659041,87.742994011001429,370,0,0,34ebb88353d138aad0ea691d01fec94c3009bc0643974af9bf0788d18ced3c87
673,0.36699631820420869,121.45622277200164,370,0,0,6e01e5f4930c67bdca4d8afe4a7d07441d9f2c21d050f99c0d3f27a913bc7168
674,0.4085305555547204,126.60553076901124,370,0,0,d7750ee22524d94156f13da412b35fe3f88f0b472e8737f74f5c2396c2d4bbcc
675,0.42735799011295078,120.8538850180048,370,0,0,0d70f175bba19cc7b1824f41af01b0788c63d6e3a3d0d73b8609a4570a2f9fb2
676,0.41027028556723188,79.004076149998582,370,0,0,272b6b793ef339b7bc7b258ebf4738eee1f2fa9bc4a0d0438d8d78a6a95fa161
677,0.3914184242589982,128.42257067500032,370,0,0,dc7f1d2a49678cb42969f2588e266f43ece8c56b5c84d8433029ef6d7c7cb8e8
678,0.42497947271946201,86.864716336000129,370,0,0,354ab8defebae472b8e35c6d4aa07de2a7344aafabbbbfef15ce398989635d1a
679,0.36854645391200502,126.55345562699949,370,0,0,1bbebbd82d04e72b3f8ed444f6a98d2015e7b0d00b1c1cff5dff9c5a2ff74154
680,0.39694093875356518,123.0633222089964,370,0,0,8a4d55c4784a191b6b0f9009e9b1474740f36451eab2cf93b8a7c0266265d092
681,0.4128423699758102,82.512723196006846,370,0,0,2247252bf0b2aa1c58eb21c1b4050129de01db09da9e9b1a6863a521c8511341
682,0.42450623530524512,124.52735785199911,370,0,0,9c3072cd88f14ee3d9ec0200ac0c8d82c1d991b6dd120316aef83d83c7fa7f13
683,0.44588252362966618,114.50650530798885,370,0,0,dca41f39fc0c904432073d5f78b054ead6973991caec7b72d5626c39550328fb
684,0.3818388165004335,123.1764630869875,370,0,0,cf6c1e6b1c541b78284d0caa3b047c11bb7115fb5ac06b6289f959b2eb6e7f56
685,0.33280385155537118,99.115298485994558,370,0,0,20dad4df99351cd55fb6ae0548ced1a4671686868473f075614d8f47ddcc2e0f
686,0.467361171398046,76.653493385005277,370,0,0,3d91a48b862222f80ab8fe3d7702a268e20b3e98570477265a042cb84d901de1
687,0.4105235946153124,121.21799060500052,370,0,0,05387b3fb34af71c550f4003b5434e80efe754029009db9d44939fb1cf6946a2
688,0.4131072626307995,125.14044476000709,370,0,0,dcd9fab5df0bbdd976940269a1a5f53feeebe62e307cd4280a58b8907e393e19
689,0.40823261613047401,118.72448707299191,370,0,0,e6529aa6ced7f754c0e7fe7cbb01c20a0ab59218fd5b13bec77a919ecac32937
690,0.39696959332166259,123.41325885801052,370,0,0,8ab6bc62c0aba5e61d3d38efa325798decfb3ad24378635dd0389a5c9bb06526
691,0.41371070488497869,122.52953957699356,370,0,0,fba2ff75049ed91d28d4a41685fbd2657fec939d58839feb28d587e359cdd9fc
692,0.34700099692458458,126.56112081999891,370,0,0,486afc4c8a21f0256c9d60cc4561a3a7a54f08989f92cc253c840ecbe78db98c
693,0.39240573785192978,81.986589816006017,370,0,0,44c284effc9f9e1b2a6002242e04a57e865535f5ab312061e3f8ad8e9787ee3a
694,0.44951571153458741,87.435353659006068,370,0,0,259de577bf0f14a2aef806b61e29494dee8327c1a9e82a4f429bcfc4826c6828
695,0.4773537176202548,124.16272081200439,370,0,0,46cc054f183f9d07936dc86ba1881c816ec3b621e5d55419ded122f350ebf784
696,0.40950806650057631,122.33456620600192,370,0,0,46be59c8217fe4645d9a99550ec1eec89203cabf47c8f49f419a2c8204df56a7
697,0.36047734790595271,124.14208711899118,370,0,0,c2659f2e1f81baeddf08533be34f2b558bda12a284aa6c0f0b220760ca9d86c4
698,0.42372495400688159,78.549429899998358,370,0,0,9776d5e669f95de99ba1faa14dd213eba788a7022a797775d0c7e050988feba3
699,0.38960092620291858,87.35174229000404,370,0,0,ae1481ffbe9cab9e8ac85ecbacd5281e07bd12e4e6009f4a6fef3a616c125b29
700,0.44440706317289719,124.09934386299574,370,0,0,c19817990d9546ef163a5fd664c6f73fed17c84221a7e8fb5dd55e7680ec7ec9
701,0.46190602350748328,124.29162348699174,370,0,0,9118f51b2e846b8aff56bef0d1067df866e497c8cf7faabd59ffd223b1cc5ff5
702,0.43266710753839988,126.068905705004,370,0,0,874d8606fa3731219264ee9db120c62208536a434ef976faab400b41432d6e64
703,0.4044140507534193,76.47011253600067,370,0,0,ee5c16b087a105302826045a16166c3da852ac4095c422bdfbae985c06ea29ab
704,0.35778918501501822,84.921258989998023,370,0,0,21cab139548b60dcb99544cf30038b31606042779671eadb76eae3a3bcf2a89e
705,0.45443032279120971,135.05354749000981,370,0,0,6b2608f3de7650654ee7fcbd9641ac10285f921284bc6ebe08bca7014a143f0e
706,0.39186419377340542,132.96912618099304,370,0,0,61777a250ce600ad265016a9e07cd62f670ae10205dde289421acc944b7849c0
707,0.43096484026282528,118.05081672099186,370,0,0,4488f16d62ffb79ef2a68550299954b21be935776f52e84649e9a64bf4e6ab5d
708,0.41956484465191102,127.64991537400056,370,0,0,40a977deb450926471736b5f429808c4521b71c53426f3406ddb6dc38374759c
709,0.40291760236591029,132.07232777799072,370,0,0,75a1aaa15eb5d46a0a4d8c7f6a98a245c10d24f6d5bfe44f1f2685387c1de648
710,0.38055409764145331,89.231420851996518,370,0,0,58b97d3d722988c8f02e4257d37427ce07d8f7d5b97265ebc1e9292dfa5a4732
711,0.38661388247020179,134.82172100900789,370,0,0,f7a8d49f0ced1bb6410031a28b532a7718a9640c9097d7c0c9674162da63d311
712,0.4051687837200964,123.59889155899872,370,0,0,111602a1bff8cfcbeb3a38c5e2b422b6ee87d324f7067867ff5f1b36a692ad57
713,0.45484414845945792,130.11647707900556,370,0,0,bb2b1e035e26caef26a397554652b752971c70aba976c5d5a2d13399798e5c19
714,0.41547121388105579,126.01898420599171,370,0,0,b992c33744751def7eb729dbf8481f47db5961115d7e827a409953b0cfddcf11
715,0.40441312020079589,78.568634719995316,370,0,0,ea47d1e46556e2ccbaf1d941ce02124cd90ab3e31d8e4a9da0258a32e8947ba3
716,0.49679267841239311,88.006828365003457,370,0,0,305af54a673180bb2bed058624ca9d7f251018d6c2b277af79028294528717f4
717,0.44360715916948368,123.08188728700044,370,0,0,602a8b77aca1609fd770fb42a7fe19ddbeede332f80f643a14c586af82c50f50
718,0.47111288909780619,124.71614467298788,370,0,0,cbb8cdff5dbbe62e1a8974877b0c09494fb204c22fcbf511f9fcd86c174811d7
719,0.40773595833966808,128.51335419599491,370,0,0,1b520030c742bb8c2f1a4ce84a6b5a4c2049105efcc4283811a046329fe30f46
720,0.34942945537510361,123.63261755400164,370,0,0,6a4ab0f9a0d2ef3a15432af163c0c7de60c5f9aa8c1fe9f87288ee805c1b98ed
721,0.4112961814767398,84.844086805998813,370,0,0,ac6882203cef0cedcc798413e78c488cc3451df2bcef9c3a23b0a146b278a5b6
722,0.47194648920850391,101.66778638098911,370,0,0,8bd91a854a8817342f2b91d96f3c817b1e0cb93ed9f85c7571a21faaf4be4c54
723,0.45816186641731949,125.14982688699092,370,0,0,9a02d81a83f04ff44a89392adadace20bc54a69f46d41fb7afc5fd5f5b0aa1ca
724,0.431564128172582,108.68249943500268,370,0,0,4380990b40691bfd128f8703d5554197b94d7e7ba0c8d287230c60a625c55759
725,0.4115517843275685,113.11352417299349,370,0,0,7a84a894cd9238db440b8f06bc763fd119621b68d86bb58c16d25bf6f628d7c0
726,0.37126173495652509,79.759470852994127,370,0,0,0bab60c6947c0dc5587653aa2d56fbaeab46d45b1ae1a57bc09354e8fd387948
727,0.35140710541857662,105.06479433499044,370,0,0,259621774ae2a63b26e44c87d71bf3463d1a89a815a3e70d4061af6b2bdb3181
728,0.41551522727895629,124.0846227610018,370,0,0,9a2fcc767fd86a710e5956292e769825a5a83ecf9a76e0f6a7b51b9ad35e44d2
729,0.43497628778484149,121.72364108799955,370,0,0,f59291de8bac67030b2c01f27abd521aca9a59493f6e76e412c2a31c64ae4817
730,0.38759799750793661,130.48905033599294,370,0,0,40d551ecb65c07708aae70e150aa237fd608a22c5eef47f85a67be1c8c416c0e
731,0.38349384142422699,124.6589433610061,370,0,0,ced8571aa82632054050a3f57d375b0322798392e73cd84b11c6578fbe9a7396
732,0.47754831299917572,84.909155144996475,370,0,0,a259a02303856b4f9cffd3e23f63ca755b75f16867730510a35c021d5b4a3292
733,0.39620702028702942,126.30127607600298,370,0,0,fcb1de3f0903565201a9049364d9a07b6183e14b791e6e9534b7cfcc6871cae6
734,0.38106207227346411,110.72420877699916,370,0,0,24b3365133c276dc8ffa0e38df373b8bfb7bb9fab7f23e7fed0c60137b4b0526
735,0.34918218601860818,93.111081278009806,370,0,0,74c5490c0b20ed1f9e87a00d464b83c4ad677c6e95a9b54a458d12f80f1427b0
736,0.42326805914593379,121.33937658900686,370,0,0,61762452c0dbb3a80744a67bd22ca5ff6990ecd28f1bdbb4e2a71e42aeaf6260
737,0.31675500366741532,123.84799393299907,370,0,0,bde7a032675d5f855eef196c19c06ced0de7ebecfcf7b5f010059ed30c1abad4
738,0.44729002607948171,128.64924852999684,370,0,0,5a0ef1f7adc1f0bee78ae582a417b417f5a7ed77bbbc7e57398288c91ca183f2
739,0.51251590367176036,126.63670124499184,370,0,0,3b351abfa2b75377b06d8aaa52082d587b3cb29d04c1945b42acb40f763757c1
740,0.3746902224684146,128.24425918700581,370,0,0,1cc42ad4012fe3892f0fbe34ffae21cc566844988e2af8d8ad451fdd1d0d6bb7
741,0.41565947113457918,87.852020094986074,370,0,0,f81458f9a5a047f7287ce886b9902abb211d4553ff12ed23a4fc39344b8a3af6
742,0.45714533074131458,128.03940528900421,370,0,0,18121827dabfe4195f3694af78bc2a0a363b9f784990c4fe63c399c643f221a7
743,0.36229118776308111,85.970506376994308,370,0,0,70773fbafb4d6a026984554b056df0fe6f9c1be8d5918bca40841d6fa8687a9a
744,0.45113395855224098,126.61931993000326,370,0,0,8c07c3232ec0768b38721ee187372c18f534f9aec69f4d03d083646ea930c557
745,0.34531173007943911,123.94236746900424,370,0,0,366ed5fb05e7890d210029fb53970293a96f835caffcf9b6eabc457d920efc8d
746,0.4071180982143271,91.602262715998222,370,0,0,04f46678da918a30d038585dd906b96d31f753c94442aa9ef49d53d73bc2b3c9
747,0.3516605854447184,128.18632287900255,370,0,0,d0f10b0620f62c7c468aba3f6ed8ee2b35ae679ef1692388057d02eb0391faad
748,0.37493573568194211,133.69759156300279,370,0,0,7eea81efc0ea671328b56670fcf4c09871f6d681d49852c9a16d944554e2f4f7
749,0.42819468386725712,83.268998940999154,370,0,0,aa654a0e82c302bc51f2497f900133021059723b9f1260240f858f9a88df62e0
750,0.40962664791673747,121.29827520700928,370,0,0,bd31a7012442ca19d9d0e1594765148f5f13865134bc31d4653f454ceb547e34
751,0.34488501871613497,119.30908715800616,370,0,0,aff739e95ef94d5ab35b6d9355cb4bf225b5d4a0eca5a88eb23563f9801effaf
752,0.3679886727519493,91.284033110001474,370,0,0,708e2a95c392d45b07ee3f3b4bde3b11db243f7bb6cfc80058e34416241682c8
753,0.3851721065559392,103.9227765419928,370,0,0,47b0ad1cf9f25fd505e840ffabc2217f7dd4025ce353894e6446dc801e185b95
754,0.38861859313882419,122.6304265660001,370,0,0,d0f9306c2d0c5338969fd7db889c4cf88f0b487d391b51e14e0c8433aa7511eb
755,0.40884940342966819,113.26835442800076,370,0,0,ebed58e510c14062b4a4d47a61ea4bd7831a8927f97cc1ec30ff422d8e033886
756,0.40130836374341261,137.58559221199539,370,0,0,cd4144acfbe6c95d646f960087fe3dd59bf7ae5b49b4bbac5ce20f85515f4598
757,0.46146797569326942,127.95795996399828,370,0,0,886d0866cbc7d2207cc0f8d803f23f3f1f85a07b5a1c824ee001fa16a78f9754
758,0.3958724649609443,122.0182541260001,370,0,0,931e1325b081c503e605c0a8cd55756f0312c1aaaecdba89d614594b815cbbf9
759,0.40893500832344709,88.430081765996874,370,0,0,783c5d33920a3824bffbcd5dd8a4a85ca882041442925bdf6b9f09e75d6b27cc
760,0.42209214250140481,96.083834899996873,370,0,0,463b2eaf9c22cf1b0e2fa4cc5c576d7be88299857a896552824d8b2d761d5279
761,0.33798537638310761,111.32814284299091,370,0,0,6863c50d6f4f122a2a0c776c4769f09d072e5b4304060660ba77f52b57d50280
762,0.3862145605778553,122.27520861300582,370,0,0,c4a8c1cebbb13c60c6506049d842c33388273b842ec2a9f6d290c2f222a57df8
763,0.39544288785793441,119.1955837389978,370,0,0,0ce0947c00cff001703ec39ca9fb08f941251e406b8283ae30386397b844ad38
764,0.4179686028265911,113.20935968200502,370,0,0,65739cd959e93f046b5d3185c4f6a7d6a0d5898555ffd43575b012ddb63a7b13
765,0.49428174505480771,131.05763383999874,370,0,0,ef3e45c12bb6dde834e296aad04d94576c0727f8b7691158a1b23dee1f4fe8ff
766,0.41540915759536351,99.532894295000006,370,0,0,c3fe4e23ed6278fdc7b38120617264fd6b39e362528f8137b67697aff61e90ee
767,0.43726996806043028,124.38215825399676,370,0,0,420580bc21435365bae1ac3b86a2cf6a76ae060eecf6f822a800e694c22329ae
768,0.41138676284182918,128.53443544599577,370,0,0,7b4e8cbce53103cf2d0db18a5e34a0fefdbdb10b5b211f7e1321f4f9957054a4
769,0.38216765543548348,86.314352708010119,370,0,0,46a1e4a70e5b78b775c179bc021c7b9825f963404f33bb597925641f420eba40
770,0.42081938407015151,127.51404469799309,370,0,0,c5f17ceddfb4eb003c11166372341a30daff5253704fcd5e57bea13fcbb02189
771,0.3937846744257657,93.646998676005765,370,0,0,1028323338ae0f2124ce1857c8f4f7743f102feef2cae5b7797e39bf97d35b45
772,0.43734436946023197,139.98442152100324,370,0,0,eb38c290774d37f942c458fae1260d124a871a9be4e5e58d792ab5050b7e3c33
773,0.41952757335262808,121.93804955198721,370,0,0,065a837e0f05e9e7f2a6f99a0d4262cafce021fbc9969a00541d2a7dde128834
774,0.3484663571791774,124.754882868001,370,0,0,c00db13b70d5bc2ee8f44159eb410cdd8b535c1ed0f509e924ef6188099fb63e
775,0.44618102810521049,98.503350931001478,370,0,0,fb8a6fd61a2e2d2119f933d4bfa708d231036ca66c91fab98d59dcee8a7739c0
776,0.34605440868064269,126.71202343799814,370,0,0,c70bd56ba8c54e33915f0c78de4b7385af869d8095259a0301ede14bada70bb4
777,0.47159801754008479,140.24728381101158,370,0,0,70f7afec9508e8bcefb7854d275bb135d150a749107790e9987b1dcbab8f6f96
778,0.40710968031798589,88.289421021007001,370,0,0,333c61b77aaa4b1d7a16ed9d64bdec8f9afb6ee48b2719046992e0a04126b1d4
779,0.41765781395701762,122.29215802400722,370,0,0,8df6ab82e50c69c62c847dc0a60fe008ceee488d8b0319d5a6dc621a7d5a3e1f
780,0.38755470803376452,123.35332421200292,370,0,0,9503bd5e62a38cfb58554ff07761043399497a5c4bdf86fca4db53b5a1d8eb62
781,0.34751134151970492,97.729416098009096,370,0,0,9229bc7340eee4249afad2774215429e1a3d5856d8d5cbef917c29df086c7338
782,0.36932434159577271,137.55204876199423,370,0,0,182c6a99fa3ded4ee8aa2efce6fa41845cf053a8c7ce43b56502abf6c52427e2
783,0.46802209978606218,119.51530056400225,370,0,0,6d54900a10275058911a1ff8bf79b48d9575bb330209195e4c6f65305e8346c6
784,0.3493511390693243,120.99876213900281,370,0,0,d5dcbb8c98d7e8db68b51a6218feceb85072d2005e787204106731a2d8c0e234
785,0.3962971500583285,82.749924781994196,370,0,0,956633d370fc7dd80bceee819c83fd1e1dfec1abb9f8899bd0cc869df333ab47
786,0.36676061376168317,135.20886302999861,370,0,0,9c93c4450d7ba22bab8ed4138a5c70d3dc4d77548774130a1c530484da069e89
787,0.37976232374044899,120.36603608400036,370,0,0,7175d60cbaeb08ae656190e0049c2417747a68031a38e3b03250369afb77096b
788,0.47696205702655858,82.179907251003897,370,0,0,d9f97eaf9f0d2aac6df31a926fd188cf2e1292d1ae949adbaabf53c34b6e9492
789,0.45415386171132588,87.97614700300619,370,0,0,889f72ddd9a7c3db9947dc847fef429d94a011256351a6f12d2f8ae4cd1f4fa7
790,0.40788052250698098,120.75531104799302,370,0,0,62e3598af9ca22b30189dd904356e96c85fdc8454375eed0fe2b6a22dad7516f
791,0.37021263435682489,123.90586270600032,370,0,0,3ab6c36602ee4814d173fbfe98dbb5d3c3bb2bf287736da3578aa1d4d5327999
792,0.38921435955521788,135.50222411198774,370,0,0,16baf6ee2666808233168876f0d883ba2ae4fb014085257253242d6b4473401a
793,0.42135677194435051,123.81104134999624,370,0,0,a071a3d7bdf1c8a41887aa03e9fc84fb222dc06def5a08a6e6d5156b1861b1d5
794,0.34065903555196309,83.048301048009307,370,0,0,2974a84a35696f0a26a6720220bf5706fe20e4bb033f1d4f83c5de2d53396d31
795,0.39901465845002621,139.6536474290042,370,0,0,301fa5d1d7bffba1fa2c3ba3bad71222119ac4d6a56436e44ddbb98b734f4ddd
796,0.38528081016904858,85.163498056994285,370,0,0,fb999d3fd10f66e986be7172b8c6457765a548dab5bea0d93099bd8b720f5c5f
797,0.40782324434954181,120.81001383300465,370,0,0,c6fb71ec9348f3fb4d7aa6ed5824a53d326ce1a622a276472ae6efaae37975c8
798,0.3832319436669282,123.48662979301298,370,0,0,6fe0fa7bea50478854fbcf7f7a85c17c128e5e75ba13c5052371f79b8ba51792
799,0.36667449963619969,84.005269143992336,370,0,0,f32fae4a33e3549fee9ddf150aff6104a8dbeef01c62b7016c7efbb609ca38df
800,0.34570940305886089,124.12126108400116,370,0,0,13c3a3f7dda7451f04225fb804f6d99a1c1bf458efcb1262e85a0f0ca7d06098
801,0.4296724960673648,122.5536567579984,370,0,0,f11dbe64400cbb5dbe85c23c6ea441a997bcd27570b0b2b229c93e307760aba7
802,0.40226931558549262,105.30468148199724,370,0,0,ce3b8190472214206b682eae10978a3ce2bb9e47c911eb56463fd5a1578faffb
803,0.3197429716687808,116.92504826599908,370,0,0,8cc7f13a7de4e1cfe9129879a80bbab0e10cef6d58a60074ffcf3d4440d8dc94
804,0.38318664525742441,127.0053273550002,370,0,0,7f3c9d2ebd9fa52d8fa0cbd47eada5edae66ff0910f067f7193ed0679a338b8f
805,0.36121638395095962,119.82666931199492,370,0,0,c0cc573ec81067079ba8d2450de300317b1a2cb08af4bfe31a18406c07f8055e
806,0.4067449904228812,88.111588143001427,370,0,0,e4fe7f026661c21e2f4fee2e21e7d12b2f0f84a2b10e800891a0784fae020cd2
807,0.40574786269226198,121.29566996000358,370,0,0,613305fd6304330b92407c6572413bf8cf7acecc90333c38006c59d06cab2243
808,0.34386303721728639,100.94719761201122,370,0,0,6f5761bd85cbcd1ea411a6cd940ed957da3fc76b29032625f1cbd047c48d3d74
809,0.40289124107616248,121.48874313100532,370,0,0,562051a20f2efdb4033878958c7874226116e731d276be6dccd775d697165665
810,0.45235352746427271,123.97047742600262,370,0,0,3b66b6d85e3b7c0f3b1ff4826ffd6c09e0162a071ab28d6d10296aaa770861b8
811,0.42713503719396301,123.63503014399612,370,0,0,19bdef4fe38b9c9dc1a871b4e67c3f0e484566bb3c91a4218b18b5afd3d5b7d8
812,0.41048510364431468,87.742109441009234,370,0,0,d62e764d84259a645d15a706838b393998b2f2f85462c8ecc02f60ef973ac875
813,0.41293311254152398,148.38174224700197,370,0,0,ec864826ea7ea97cad73a032246f7cb050d5bbf71adce6d15c699f785155aced
814,0.33512831334085502,147.6318930619891,370,0,0,a7fb0ca11daad88c810be414bad1e289da4b1b483877cd83c95fd177e9985426
815,0.37307908931746098,122.30876728599831,370,0,0,c4889babf99b933339a8d537057ae4de7689eb892e4f55a2b915b33ede1933c7
816,0.40446720691631338,83.476133759002551,370,0,0,c5338ba8a4ead18cdbfd091a69e563ddca9152b6513d45f2aa5f02082dbefc43
817,0.4330287884193223,117.99860762599565,370,0,0,483b619aeeba15527553661195f0c2e03d42518718cafce1de60af4fb3602993
818,0.36559057039735299,123.98675455599732,370,0,0,5a9d52fde92e51eee1557e0b53dbbea38acc5d5850bcec4c6b4da1e603c804f6
819,0.43231530718950828,85.158632224003668,370,0,0,4e124eb097e154fc67e728c30a9e0e068d367f927a44145b55e6534f2521c1b5
